corridor_key,scenarios_profitable,min_stress_margin,avg_stress_margin,max_stress_score,mean_stress_score,spatial_priority_score,spatial_tier,active_products,flow_persistence_score,stress_class
Marangara — Muyange,7,329.6902777074404,432.9902890174743,53.120731780277495,53.120731780277495,53.120731780277495,C — secondaire,0.0,0.0,Very robust
Marangara — Muyinga,7,301.34359842941035,357.48360904117584,67.971503122216,67.971503122216,67.971503122216,C — secondaire,0.0,0.0,Very robust
Marangara — Muzinda,7,318.1364952988755,394.91106541380395,70.84615658241535,70.84615658241535,70.84615658241535,B — prioritaire,0.0,0.0,Very robust
Marangara — Mwakiro,7,300.19364864415104,361.18290713320766,63.61188387392147,63.61188387392148,63.61188387392147,C — secondaire,0.0,0.0,Very robust
Marangara — Mwaro,7,298.4992650832016,369.78370074994365,58.884848466284105,58.884848466284105,58.884848466284105,C — secondaire,0.0,0.0,Very robust
Marangara — Ngozi,7,233.72656620250464,276.3783555153592,63.92073787527547,63.92073787527547,63.92073787527547,C — secondaire,0.0,0.0,Very robust
Marangara — Nyabihanga,7,156.6918392614673,205.73582825491457,66.43684939204695,66.43684939204695,66.43684939204695,C — secondaire,0.0,0.0,Very robust
Marangara — Nyabikere,7,182.0418741890502,227.62158665245008,71.05195612397412,71.05195612397412,71.05195612397412,B — prioritaire,0.0,0.0,Very robust
Marangara — Nyagasasa,7,464.2796139868507,563.6870782800789,59.041597030627635,59.041597030627635,59.041597030627635,C — secondaire,0.0,0.0,Very robust
Marangara — Rubaho,7,90.05412014106508,144.61047948902788,48.964284976959995,48.964284976959995,48.964284976959995,D — surveillance,0.0,0.0,Very robust
Marangara — Rugombo,7,865.7467123140045,1026.622633563145,63.73184528573686,63.73184528573686,63.73184528573686,C — secondaire,2.0,33.333333333333336,Very robust
Marangara — Ruhehe,7,622.8247525727958,723.5648128169124,68.86131918512922,68.86131918512922,68.86131918512922,C — secondaire,0.0,0.0,Very robust
Marangara — Rumonge,7,113.44405843253082,176.6546201853703,56.853594446301734,56.853594446301734,56.853594446301734,C — secondaire,0.0,0.0,Very robust
Marangara — Rusaka,7,253.30449345421036,317.55199262323305,46.68345018035856,46.683450180358555,46.68345018035856,D — surveillance,0.0,0.0,Very robust
Marangara — Rutana,7,930.8473222031575,1103.372995515639,59.33950382591218,59.33950382591218,59.33950382591218,C — secondaire,0.0,0.0,Very robust
Marangara — Ruyigi,7,945.7406018454158,1114.1984400924798,65.26380876930737,65.26380876930737,65.26380876930737,C — secondaire,0.0,0.0,Very robust
Marangara — Rwibaga,7,245.47630450034453,311.3613182144335,66.59737078501661,66.59737078501661,66.59737078501661,C — secondaire,0.0,0.0,Very robust
Marangara — Twinkwavu,7,570.2743949515215,681.4832598363664,55.46139818681308,55.46139818681308,55.46139818681308,C — secondaire,0.0,0.0,Very robust
Marangara — Wimpfizi,7,108.6140709590568,155.43193326816717,53.75653829929696,53.75653829929696,53.75653829929696,C — secondaire,0.0,0.0,Very robust
Masanganzira — Matana,7,671.3696178810321,800.7004448061564,63.43441798484384,63.43441798484384,63.43441798484384,C — secondaire,0.0,0.0,Very robust
Masanganzira — Mihigo,7,324.5252178821814,382.15493223522066,68.17245912553699,68.17245912553699,68.17245912553699,C — secondaire,0.0,0.0,Very robust
Masanganzira — Mishiha,7,365.44421114497607,441.581968490704,59.407098623347444,59.407098623347444,59.407098623347444,C — secondaire,0.0,0.0,Very robust
Masanganzira — Muhanga,7,491.8704732198733,572.674298808517,76.87290828984176,76.87290828984176,76.87290828984176,B — prioritaire,1.0,16.666666666666668,Very robust
Masanganzira — Mukenke,7,271.0921074456924,319.1060469052967,68.10590083538722,68.10590083538722,68.10590083538722,C — secondaire,0.0,0.0,Very robust
Masanganzira — Muramvya,7,168.8040442603276,214.45244668299753,62.80409381628801,62.80409381628801,62.80409381628801,C — secondaire,0.0,0.0,Very robust
Masanganzira — Musenyi,7,390.0208651274968,476.20626905464127,67.08677665840762,67.08677665840762,67.08677665840762,C — secondaire,0.0,0.0,Very robust
Masanganzira — Mutaho,7,223.2878774055145,267.63938117379183,67.69138255521776,67.69138255521776,67.69138255521776,C — secondaire,0.0,0.0,Very robust
Masanganzira — Muyange,7,337.91152342408327,438.116176324607,57.45478246921825,57.45478246921825,57.45478246921825,C — secondaire,0.0,0.0,Very robust
Masanganzira — Muyinga,7,521.1998105648734,603.4789384325646,66.35796789902928,66.35796789902928,66.35796789902928,C — secondaire,0.0,0.0,Very robust
Masanganzira — Muzinda,7,689.2307752473955,816.935713677455,67.77469213223057,67.77469213223057,67.77469213223057,C — secondaire,0.0,0.0,Very robust
Masanganzira — Mwakiro,7,672.6860979784224,781.5333297050381,68.880118208331,68.880118208331,68.880118208331,C — secondaire,0.0,0.0,Very robust
Masanganzira — Mwaro,7,381.8441883692516,461.31569844396483,63.4119144648627,63.4119144648627,63.4119144648627,C — secondaire,0.0,0.0,Very robust
Masanganzira — Ngozi,7,445.5093236980192,517.9811115848653,64.66122485157484,64.66122485157484,64.66122485157484,C — secondaire,0.0,0.0,Very robust
Masanganzira — Nyabihanga,7,614.8207125855162,725.3293579652211,60.05057519709171,60.05057519709171,60.05057519709171,C — secondaire,0.0,0.0,Very robust
Masanganzira — Nyabikere,7,581.8239235233215,679.1601235099948,72.64278469717631,72.64278469717631,72.64278469717631,B — prioritaire,0.0,0.0,Very robust
Masanganzira — Nyagasasa,7,445.1116484632423,538.4662050556751,71.29678788201886,71.29678788201886,71.29678788201886,B — prioritaire,0.0,0.0,Very robust
Masanganzira — Rubaho,7,187.04289774293883,251.1787204612594,49.8151881276945,49.8151881276945,49.8151881276945,D — surveillance,0.0,0.0,Very robust
Masanganzira — Rugombo,7,420.1587753031728,517.8789725585027,62.79298863691797,62.79298863691797,62.79298863691797,C — secondaire,1.0,16.666666666666668,Very robust
Masanganzira — Ruhehe,7,289.7050900035172,343.097791715793,68.00019099519382,68.00019099519382,68.00019099519382,C — secondaire,0.0,0.0,Very robust
Masanganzira — Rumonge,7,276.0785832431136,358.8033051041915,69.91501198733428,69.91501198733428,69.91501198733428,C — secondaire,0.0,0.0,Very robust
Masanganzira — Rusaka,7,352.4990103072173,427.9826464173787,59.28944926292089,59.28944926292089,59.28944926292089,C — secondaire,0.0,0.0,Very robust
Masanganzira — Rutana,7,530.3677679198005,641.4122542513433,59.031806132429566,59.031806132429566,59.031806132429566,C — secondaire,0.0,0.0,Very robust
Masanganzira — Ruyigi,7,1237.269501199088,1442.9246742281807,64.41699586705917,64.41699586705917,64.41699586705917,C — secondaire,0.0,0.0,Very robust
Masanganzira — Rwibaga,7,646.9972213533513,767.3078577228646,67.7995474516549,67.7995474516549,67.7995474516549,C — secondaire,0.0,0.0,Very robust
Masanganzira — Twinkwavu,7,383.4247404203174,462.67188446585,71.63811577713295,71.63811577713295,71.63811577713295,B — prioritaire,1.0,16.666666666666668,Very robust
Masanganzira — Wimpfizi,7,585.9601182002317,696.700450657242,55.67562355428834,55.67562355428834,55.67562355428834,C — secondaire,0.0,0.0,Very robust
Matana — Mihigo,7,593.6063366116924,709.1012879764395,71.5392269830877,71.5392269830877,71.5392269830877,B — prioritaire,0.0,0.0,Very robust
Matana — Mishiha,7,255.77269819758823,333.19796494182344,61.95146455010785,61.95146455010785,61.95146455010785,C — secondaire,0.0,0.0,Very robust
Matana — Muhanga,7,380.369320717474,459.65581891066347,69.33112232519838,69.33112232519838,69.33112232519838,C — secondaire,0.0,0.0,Very robust
Matana — Mukenke,7,669.6144503142447,807.7549135632478,58.784327630537,58.784327630537,58.784327630537,C — secondaire,0.0,0.0,Very robust
Matana — Muramvya,7,666.9552416700293,780.0602922395362,65.95022269398163,65.95022269398163,65.95022269398163,C — secondaire,0.0,0.0,Very robust
Matana — Musenyi,7,422.3558694777124,507.8841263475911,51.42528173542493,51.425281735424925,51.42528173542493,C — secondaire,0.0,0.0,Very robust
Matana — Mutaho,7,760.050264690897,890.2160842960988,72.43346106267865,72.43346106267865,72.43346106267865,B — prioritaire,0.0,0.0,Very robust
Matana — Muyange,7,449.5654448089695,534.1850534895582,59.86564496978201,59.86564496978201,59.86564496978201,C — secondaire,0.0,0.0,Very robust
Matana — Muyinga,7,284.4760738089695,360.2941122038441,62.429704228158954,62.42970422815896,62.429704228158954,C — secondaire,0.0,0.0,Very robust
Matana — Muzinda,7,240.2956614200609,297.2429863228832,67.11045318070529,67.11045318070529,67.11045318070529,C — secondaire,0.0,0.0,Very robust
Matana — Mwakiro,7,464.0935356191087,558.6673215510466,67.41679183016421,67.41679183016421,67.41679183016421,C — secondaire,0.0,0.0,Very robust
Matana — Mwaro,7,464.7481210391529,540.012404159637,72.7555113608736,72.7555113608736,72.7555113608736,B — prioritaire,0.0,0.0,Very robust
Matana — Ngozi,7,273.07849533303465,341.17611085701486,58.76603941212874,58.76603941212874,58.76603941212874,C — secondaire,0.0,0.0,Very robust
Matana — Nyabihanga,7,446.9418229940675,522.165603568886,72.54306824591953,72.54306824591953,72.54306824591953,B — prioritaire,0.0,0.0,Very robust
Matana — Nyabikere,7,423.2426403896499,504.8804184527071,71.82317830612067,71.82317830612067,71.82317830612067,B — prioritaire,0.0,0.0,Very robust
Matana — Nyagasasa,7,559.9118168900201,647.3815655242945,93.89230994243614,93.89230994243614,93.89230994243614,A — stratégique,2.0,83.33333333333333,Very robust
Matana — Rubaho,7,466.0049186152983,550.6116682636992,68.11420206173949,68.11420206173949,68.11420206173949,C — secondaire,0.0,0.0,Very robust
Matana — Rugombo,7,901.9854658332596,1067.8805284999685,55.4539423433529,55.4539423433529,55.4539423433529,C — secondaire,0.0,0.0,Very robust
Matana — Ruhehe,7,629.3116690107639,764.6044472903275,58.51943591481466,58.51943591481466,58.51943591481466,C — secondaire,0.0,0.0,Very robust
Matana — Rumonge,7,448.9234580327928,526.367228871197,60.34231316634225,60.34231316634225,60.34231316634225,C — secondaire,0.0,0.0,Very robust
Matana — Rusaka,7,533.7912929782158,622.5502003874893,66.06664842201036,66.06664842201036,66.06664842201036,C — secondaire,0.0,0.0,Very robust
Matana — Rutana,7,1145.750007060194,1320.7440173115117,73.60448918213336,73.60448918213335,73.60448918213336,B — prioritaire,0.0,0.0,Very robust
Matana — Ruyigi,7,701.5846354516491,822.4225366221353,68.38717719048796,68.38717719048796,68.38717719048796,C — secondaire,0.0,0.0,Very robust
Matana — Rwibaga,7,249.9428560600117,297.81991659714805,63.805123337195425,63.805123337195425,63.805123337195425,C — secondaire,0.0,0.0,Very robust
Matana — Twinkwavu,7,502.7149564941478,609.3177310689206,63.0340733756323,63.0340733756323,63.0340733756323,C — secondaire,0.0,0.0,Very robust
Matana — Wimpfizi,7,470.6399012053327,544.2633099451425,72.93734263884505,72.93734263884505,72.93734263884505,B — prioritaire,0.0,0.0,Very robust
Mihigo — Mishiha,7,352.52273434464286,437.64445271913263,54.620611220687984,54.620611220687984,54.620611220687984,C — secondaire,0.0,0.0,Very robust
Mihigo — Muhanga,7,581.1525697408888,670.7102227460952,53.04051359028376,53.04051359028376,53.04051359028376,C — secondaire,0.0,0.0,Very robust
Mihigo — Mukenke,7,394.1077063571366,470.59460472448717,67.78818235790621,67.78818235790621,67.78818235790621,C — secondaire,0.0,0.0,Very robust
Mihigo — Muramvya,7,123.71721117810029,157.21519479061448,58.82863062006201,58.82863062006201,58.82863062006201,C — secondaire,0.0,0.0,Very robust
Mihigo — Musenyi,7,359.4024265140044,430.70025936314454,67.70518187445894,67.70518187445894,67.70518187445894,C — secondaire,0.0,0.0,Very robust
Mihigo — Mutaho,7,212.41290196177488,253.01674769790358,67.77854039236121,67.77854039236121,67.77854039236121,C — secondaire,0.0,0.0,Very robust
Mihigo — Muyange,7,459.4489056996708,575.9669130141447,65.87372890908588,65.87372890908588,65.87372890908588,C — secondaire,0.0,0.0,Very robust
Mihigo — Muyinga,7,549.775106559006,647.3507796681453,60.1768115418482,60.1768115418482,60.1768115418482,C — secondaire,0.0,0.0,Very robust
Mihigo — Muzinda,7,662.8741178014508,780.072035629193,68.19497756007021,68.19497756007021,68.19497756007021,C — secondaire,0.0,0.0,Very robust
Mihigo — Mwakiro,7,897.7476579609038,1046.1258348403874,64.66895079776256,64.66895079776256,64.66895079776256,C — secondaire,0.0,0.0,Very robust
Mihigo — Mwaro,7,357.64355554110386,430.666144660473,63.54304987469372,63.54304987469372,63.54304987469372,C — secondaire,0.0,0.0,Very robust
Mihigo — Ngozi,7,568.8785783892312,653.3894075953847,73.36570245825914,73.36570245825912,73.36570245825914,B — prioritaire,0.0,0.0,Very robust
Mihigo — Nyabihanga,7,661.507359760349,777.1091304687209,64.2637910477809,64.2637910477809,64.2637910477809,C — secondaire,0.0,0.0,Very robust
Mihigo — Nyabikere,7,807.232152797289,940.6054726274095,72.74379148223818,72.74379148223818,72.74379148223818,B — prioritaire,0.0,0.0,Very robust
Mihigo — Nyagasasa,7,209.4013841869636,265.2952163658413,62.73108856094992,62.73108856094992,62.73108856094992,C — secondaire,0.0,0.0,Very robust
Mihigo — Rubaho,7,360.05842723081764,448.34628538463596,54.50199466547294,54.50199466547294,54.50199466547294,C — secondaire,0.0,0.0,Very robust
Mihigo — Rugombo,7,869.1067366896806,1020.4488485812918,84.83680377536892,84.83680377536892,84.83680377536892,B — prioritaire,3.0,66.66666666666667,Very robust
Mihigo — Ruhehe,7,313.48563257479486,379.23391567491205,63.46848314222904,63.46848314222904,63.46848314222904,C — secondaire,0.0,0.0,Very robust
Mihigo — Rumonge,7,540.8907504149659,658.4540941778424,70.78541390385172,70.78541390385172,70.78541390385172,B — prioritaire,0.0,0.0,Very robust
Mihigo — Rusaka,7,351.0959067727068,422.33071890258856,63.58037836299555,63.58037836299555,63.58037836299555,C — secondaire,0.0,0.0,Very robust
Mihigo — Rutana,7,611.7732292929105,733.8763442683903,59.22182813008487,59.22182813008487,59.22182813008487,C — secondaire,0.0,0.0,Very robust
Mihigo — Ruyigi,7,1179.7935182580006,1377.3755326820003,64.3545042973777,64.3545042973777,64.3545042973777,C — secondaire,0.0,0.0,Very robust
Mihigo — Rwibaga,7,545.7420747004577,647.4197420144817,71.92510165725747,71.92510165725747,71.92510165725747,B — prioritaire,0.0,0.0,Very robust
Mihigo — Twinkwavu,7,370.0248636199842,458.18762583713584,62.683365904329946,62.683365904329946,62.683365904329946,C — secondaire,0.0,0.0,Very robust
Mihigo — Wimpfizi,7,622.9971494396577,737.7469531884245,59.854633048891465,59.854633048891465,59.854633048891465,C — secondaire,0.0,0.0,Very robust
Mishiha — Muhanga,7,73.88846289118504,116.29048123907917,57.45467767791551,57.45467767791551,57.45467767791551,C — secondaire,0.0,0.0,Very robust
Mishiha — Mukenke,7,483.4029779409249,577.7920308318251,80.15960965796916,80.15960965796914,80.15960965796916,B — prioritaire,1.0,50.0,Very robust
Mishiha — Muramvya,7,299.0646427447457,382.7469800334625,54.04530553355639,54.04530553355638,54.04530553355639,C — secondaire,0.0,0.0,Very robust
Mishiha — Musenyi,7,415.9513945693079,527.6205242439893,61.65821459689585,61.65821459689585,61.65821459689585,C — secondaire,0.0,0.0,Very robust
Mishiha — Mutaho,7,292.9753833932118,367.07103373994806,54.6029191037085,54.60291910370851,54.6029191037085,C — secondaire,0.0,0.0,Very robust
Mishiha — Muyange,7,263.41441880927607,353.8380212039755,61.19302720073386,61.19302720073386,61.19302720073386,C — secondaire,0.0,0.0,Very robust
Mishiha — Muyinga,7,166.38995448169828,207.00389906358504,67.25037751655822,67.25037751655822,67.25037751655822,C — secondaire,1.0,16.666666666666668,Very robust
Mishiha — Muzinda,7,147.1298432253876,218.33150109659456,60.87417994370941,60.87417994370941,60.87417994370941,C — secondaire,0.0,0.0,Very robust
Mishiha — Mwakiro,7,444.454874468095,527.796552200612,67.94028701597205,67.94028701597205,67.94028701597205,C — secondaire,0.0,0.0,Very robust
Mishiha — Mwaro,7,104.91397600742512,157.53692114603953,61.39558380911755,61.39558380911755,61.39558380911755,C — secondaire,0.0,0.0,Very robust
Mishiha — Ngozi,0,-80.99704264902167,-60.78406342100917,35.6023826559355,35.6023826559355,35.6023826559355,D — surveillance,0.0,0.0,Not robust
Mishiha — Nyabihanga,7,212.5907909817748,277.247697849332,62.2091700922673,62.2091700922673,62.2091700922673,C — secondaire,0.0,0.0,Very robust
Mishiha — Nyabikere,7,188.9639879288365,242.04143511235839,54.57497531803053,54.57497531803053,54.57497531803053,C — secondaire,0.0,0.0,Very robust
Mishiha — Nyagasasa,7,296.003836101416,380.77017061489283,66.00943555746194,66.00943555746194,66.00943555746194,C — secondaire,0.0,0.0,Very robust
Mishiha — Rubaho,7,111.76976095447768,158.07264612334762,53.83847957335194,53.83847957335194,53.83847957335194,C — secondaire,0.0,0.0,Very robust
Mishiha — Rugombo,7,719.1836074315993,882.5780246135428,65.65828574378159,65.65828574378159,65.65828574378159,C — secondaire,0.0,0.0,Very robust
Mishiha — Ruhehe,7,343.43722576591773,427.6333464711077,58.594438692412346,58.594438692412346,58.594438692412346,C — secondaire,0.0,0.0,Very robust
Mishiha — Rumonge,7,78.60084832540741,141.6514398537462,60.34181547411578,60.34181547411578,60.34181547411578,C — secondaire,0.0,0.0,Very robust
Mishiha — Rusaka,7,85.3013975911839,138.6350452533646,52.98453052502224,52.98453052502224,52.98453052502224,C — secondaire,0.0,0.0,Very robust
Mishiha — Rutana,7,795.6463786800264,946.2367557200115,63.37591859559754,63.37591859559753,63.37591859559754,C — secondaire,0.0,0.0,Very robust
Mishiha — Ruyigi,7,1047.3339963465232,1217.2650955770816,68.85334540988515,68.85334540988515,68.85334540988515,C — secondaire,0.0,0.0,Very robust
Mishiha — Rwibaga,7,199.83089533573295,271.7745885724568,65.58820422929071,65.58820422929071,65.58820422929071,C — secondaire,0.0,0.0,Very robust
Mishiha — Twinkwavu,7,657.6022116545987,760.0481861376854,98.17068677514658,98.17068677514658,98.17068677514658,A — stratégique,4.0,100.0,Very robust
Mishiha — Wimpfizi,7,158.52469095785403,217.97727183908015,53.733374562695175,53.733374562695175,53.733374562695175,C — secondaire,0.0,0.0,Very robust
Muhanga — Mukenke,7,629.2969806655659,739.0196599995282,68.321418187533,68.321418187533,68.321418187533,C — secondaire,0.0,0.0,Very robust
Muhanga — Muramvya,7,588.513121248494,683.781814535069,68.83682535636643,68.83682535636643,68.83682535636643,C — secondaire,0.0,0.0,Very robust
Muhanga — Musenyi,7,807.0281819605862,942.8759934116798,80.90414741378301,80.90414741378301,80.90414741378301,B — prioritaire,1.0,33.333333333333336,Very robust
Muhanga — Mutaho,7,526.5023840278817,605.5973911548065,73.23421421074076,73.23421421074076,73.23421421074076,B — prioritaire,0.0,0.0,Very robust
Muhanga — Muyange,7,527.4496668633002,647.7817097985571,70.4396385385242,70.4396385385242,70.4396385385242,B — prioritaire,0.0,0.0,Very robust
Muhanga — Muyinga,7,215.13852763548329,262.45067927235,63.3625366225925,63.36253662259249,63.3625366225925,C — secondaire,0.0,0.0,Very robust
Muhanga — Muzinda,7,447.9943538345186,530.8574239290795,72.04032140893075,72.04032140893075,72.04032140893075,B — prioritaire,0.0,0.0,Very robust
Muhanga — Mwakiro,7,343.5216515138276,408.22727836306905,63.91983845571593,63.91983845571593,63.91983845571593,C — secondaire,0.0,0.0,Very robust
Muhanga — Mwaro,7,371.5428952024413,440.80508194390353,67.9926617238219,67.9926617238219,67.9926617238219,C — secondaire,0.0,0.0,Very robust
Muhanga — Ngozi,7,336.10764882773736,388.55537562458585,70.56398659239761,70.56398659239761,70.56398659239761,B — prioritaire,0.0,0.0,Very robust
Muhanga — Nyabihanga,7,320.2624418264561,380.7361739256241,71.9545431429477,71.9545431429477,71.9545431429477,B — prioritaire,0.0,0.0,Very robust
Muhanga — Nyabikere,7,238.901507869612,286.14708251554805,71.74553825255789,71.74553825255789,71.74553825255789,B — prioritaire,0.0,0.0,Very robust
Muhanga — Nyagasasa,7,622.5274835936937,732.0660855401545,68.25593515657707,68.25593515657707,68.25593515657707,C — secondaire,0.0,0.0,Very robust
Muhanga — Rubaho,7,156.5383092969247,209.37310027011048,58.146710059755044,58.146710059755044,58.146710059755044,C — secondaire,0.0,0.0,Very robust
Muhanga — Rugombo,7,1012.0469531446583,1186.584932490568,84.67073131453945,84.67073131453945,84.67073131453945,B — prioritaire,2.0,50.0,Very robust
Muhanga — Ruhehe,7,574.9398571079577,679.1562950462676,68.06804238923542,68.06804238923542,68.06804238923542,C — secondaire,0.0,0.0,Very robust
Muhanga — Rumonge,7,300.7100885517706,378.21588709361595,66.5510812586918,66.5510812586918,66.5510812586918,C — secondaire,0.0,0.0,Very robust
Muhanga — Rusaka,7,375.08196306105344,444.2505427404516,68.04298503480754,68.04298503480754,68.04298503480754,C — secondaire,0.0,0.0,Very robust
Muhanga — Rutana,7,997.1955113590172,1167.9801877252933,64.2175874598562,64.2175874598562,64.2175874598562,C — secondaire,0.0,0.0,Very robust
Muhanga — Ruyigi,7,877.4999445871242,1025.6778488230534,64.45741256182083,64.45741256182083,64.45741256182083,C — secondaire,0.0,0.0,Very robust
Muhanga — Rwibaga,7,403.7241741071875,479.74032547450895,71.96293622813445,71.96293622813445,71.96293622813445,B — prioritaire,0.0,0.0,Very robust
Muhanga — Twinkwavu,7,600.3025921665273,718.4473686427976,63.385413584378306,63.385413584378306,63.385413584378306,C — secondaire,0.0,0.0,Very robust
Muhanga — Wimpfizi,7,275.1874315057646,333.87136807389896,59.41209320788969,59.41209320788969,59.41209320788969,C — secondaire,0.0,0.0,Very robust
Mukenke — Muramvya,7,215.82007516900725,277.24542821528877,58.437449212484886,58.437449212484886,58.437449212484886,C — secondaire,0.0,0.0,Very robust
Mukenke — Musenyi,7,276.3129725731895,355.5408873885097,54.049174486833216,54.049174486833216,54.049174486833216,C — secondaire,0.0,0.0,Very robust
Mukenke — Mutaho,7,258.18124164752777,316.57788651560713,60.21132928767927,60.21132928767927,60.21132928767927,C — secondaire,0.0,0.0,Very robust
Mukenke — Muyange,7,146.41538373336132,227.9299693142978,48.131559064718765,48.131559064718765,48.131559064718765,D — surveillance,0.0,0.0,Very robust
Mukenke — Muyinga,7,600.1685217684028,694.4722210436012,73.0633758617831,73.0633758617831,73.0633758617831,B — prioritaire,0.0,0.0,Very robust
Mukenke — Muzinda,7,514.9900826930881,627.0899891541804,62.80454976836193,62.80454976836193,62.80454976836193,C — secondaire,0.0,0.0,Very robust
Mukenke — Mwakiro,7,814.7107679217908,948.4126022521959,72.80511219885899,72.80511219885899,72.80511219885899,B — prioritaire,0.0,0.0,Very robust
Mukenke — Mwaro,7,360.7994192779314,446.3249085476849,62.74620338364475,62.74620338364475,62.74620338364475,C — secondaire,0.0,0.0,Very robust
Mukenke — Ngozi,7,559.2686311437119,657.278244204448,72.33343818571834,72.33343818571834,72.33343818571834,B — prioritaire,0.0,0.0,Very robust
Mukenke — Nyabihanga,7,604.3567434941959,722.4309109260839,67.46206892237733,67.46206892237733,67.46206892237733,C — secondaire,0.0,0.0,Very robust
Mukenke — Nyabikere,7,800.4897983590272,936.7933118681545,72.4659382471961,72.4659382471961,72.4659382471961,B — prioritaire,0.0,0.0,Very robust
Mukenke — Nyagasasa,7,426.4316793719223,526.1780437308238,62.59011076638421,62.59011076638421,62.59011076638421,C — secondaire,0.0,0.0,Very robust
Mukenke — Rubaho,7,449.6918510173175,557.8644375788504,66.32367026419092,66.32367026419092,66.32367026419092,C — secondaire,0.0,0.0,Very robust
Mukenke — Rugombo,7,429.7516827488652,538.1287908923707,53.99643653227578,53.99643653227578,53.99643653227578,C — secondaire,0.0,0.0,Very robust
Mukenke — Ruhehe,7,177.6846714213038,215.55901975198734,63.423315358596625,63.42331535859663,63.423315358596625,C — secondaire,0.0,0.0,Very robust
Mukenke — Rumonge,7,222.82581415179345,307.00337235076864,57.05024575540517,57.05024575540517,57.05024575540517,C — secondaire,0.0,0.0,Very robust
Mukenke — Rusaka,7,445.0798412158973,542.8496850925275,66.97282234707123,66.97282234707123,66.97282234707123,C — secondaire,0.0,0.0,Very robust
Mukenke — Rutana,7,580.826828229078,707.7462758124619,66.58506522762583,66.58506522762583,66.58506522762583,C — secondaire,0.0,0.0,Very robust
Mukenke — Ruyigi,7,1238.428347700637,1448.5176618717016,68.14572368174557,68.14572368174557,68.14572368174557,C — secondaire,0.0,0.0,Very robust
Mukenke — Rwibaga,7,610.7060522620313,734.8926106837276,55.041870837973335,55.04187083797334,55.041870837973335,C — secondaire,0.0,0.0,Very robust
Mukenke — Twinkwavu,7,381.34030569173376,461.6897167250285,67.37183413228746,67.37183413228746,67.37183413228746,C — secondaire,0.0,0.0,Very robust
Mukenke — Wimpfizi,7,657.4961491089118,787.5162893323908,67.2536794137494,67.2536794137494,67.2536794137494,C — secondaire,0.0,0.0,Very robust
Muramvya — Musenyi,7,336.8545426899224,397.11269486710944,64.13076368320611,64.13076368320611,64.13076368320611,C — secondaire,0.0,0.0,Very robust
Muramvya — Mutaho,7,206.0985668548128,244.6215226520626,71.84614918335184,71.84614918335184,71.84614918335184,B — prioritaire,0.0,0.0,Very robust
Muramvya — Muyange,7,470.2044759001418,575.3906776714894,58.72036290723571,58.72036290723571,58.72036290723571,C — secondaire,0.0,0.0,Very robust
Muramvya — Muyinga,7,478.4727682701259,572.9207798300539,63.57190834242988,63.57190834242988,63.57190834242988,C — secondaire,0.0,0.0,Very robust
Muramvya — Muzinda,7,726.0871331077384,839.3776104747448,85.99300352994888,85.99300352994888,85.99300352994888,A — stratégique,2.0,83.33333333333333,Very robust
Muramvya — Mwakiro,7,845.0845905501579,988.9166388072106,68.42102206934656,68.42102206934656,68.42102206934656,C — secondaire,0.0,0.0,Very robust
Muramvya — Mwaro,7,387.44904647774695,452.65795334760566,72.48654137078137,72.48654137078137,72.48654137078137,B — prioritaire,0.0,0.0,Very robust
Muramvya — Ngozi,7,476.1897005852165,559.5223845365214,68.32249241112915,68.32249241112915,68.32249241112915,C — secondaire,0.0,0.0,Very robust
Muramvya — Nyabihanga,7,750.8297735126188,869.5000640768367,69.09553189099915,69.09553189099915,69.09553189099915,C — secondaire,0.0,0.0,Very robust
Muramvya — Nyabikere,7,803.9101561584594,936.0946837821969,64.73845339318868,64.73845339318868,64.73845339318868,C — secondaire,0.0,0.0,Very robust
Muramvya — Nyagasasa,7,393.9076914466759,460.52360290571806,68.44743765736982,68.44743765736982,68.44743765736982,C — secondaire,0.0,0.0,Very robust
Muramvya — Rubaho,7,414.82724938912514,503.21678202391075,67.24106246453017,67.24106246453017,67.24106246453017,C — secondaire,0.0,0.0,Very robust
Muramvya — Rugombo,7,652.0555456186335,771.2162549794144,59.88639805425352,59.88639805425352,59.88639805425352,C — secondaire,0.0,0.0,Very robust
Muramvya — Ruhehe,7,269.9053265494557,341.5837005211952,58.48900762306109,58.48900762306109,58.48900762306109,C — secondaire,0.0,0.0,Very robust
Muramvya — Rumonge,7,535.0489420868868,637.1756297515229,71.7691112407507,71.7691112407507,71.7691112407507,B — prioritaire,0.0,0.0,Very robust
Muramvya — Rusaka,7,444.6700113362437,514.0789631123583,66.31017217059201,66.31017217059201,66.31017217059201,C — secondaire,0.0,0.0,Very robust
Muramvya — Rutana,7,521.5742112446372,622.4112019619873,59.62346631401466,59.62346631401466,59.62346631401466,C — secondaire,0.0,0.0,Very robust
Muramvya — Ruyigi,7,1287.2117117211135,1493.6310041661914,72.95503758324048,72.95503758324048,72.95503758324048,B — prioritaire,0.0,0.0,Very robust
Muramvya — Rwibaga,7,652.2067819601697,753.4577285543583,73.19044485418516,73.19044485418515,73.19044485418516,B — prioritaire,0.0,0.0,Very robust
Muramvya — Twinkwavu,7,297.4180282825181,376.82264040679314,62.35817578738897,62.35817578738897,62.35817578738897,C — secondaire,0.0,0.0,Very robust
