corridor_key,scenarios_active,scenario_presence_pct,total_flow_units,avg_flow_units,total_margin_bif,avg_margin_bif,max_capacity_utilization_pct,avg_capacity_utilization_pct,flow_persistence_score,flow_500_bif_tkm,products_500_bif_tkm,margin_500_bif,utilization_500_pct,flow_750_bif_tkm,products_750_bif_tkm,margin_750_bif,utilization_750_pct,flow_811.33_bif_tkm,products_811.33_bif_tkm,margin_811.33_bif,utilization_811.33_pct,flow_1000_bif_tkm,products_1000_bif_tkm,margin_1000_bif,utilization_1000_pct,flow_1250_bif_tkm,products_1250_bif_tkm,margin_1250_bif,utilization_1250_pct,flow_1500_bif_tkm,products_1500_bif_tkm,margin_1500_bif,utilization_1500_pct
Nyabikere — Rusaka,6,100.0,6.0,1.0,3064.080207486533,510.6800345810888,33.33333333333333,33.33333333333333,100.0,1.0,1.0,545.8257014999999,33.33333333333333,1.0,1.0,527.0735522499999,33.33333333333333,1.0,1.0,522.4731924865332,33.33333333333333,1.0,1.0,508.3214029999999,33.33333333333333,1.0,1.0,489.5692537499999,33.33333333333333,1.0,1.0,470.8171044999999,33.33333333333333
Kayogoro — Mabanda,6,100.0,10.0,1.6666666666666667,2969.1122988103184,494.8520498017197,100.0,55.55555555555555,100.0,3.0,3.0,883.6472809999999,100.0,2.0,2.0,440.1672810000002,66.66666666666666,2.0,2.0,430.21453431031847,66.66666666666666,1.0,1.0,415.4248540000002,33.33333333333333,1.0,1.0,406.9610675000002,33.33333333333333,1.0,1.0,392.6972809999996,33.33333333333333
Mabanda — Rumonge,6,100.0,6.0,1.0,2831.721066375246,471.95351106254105,33.33333333333333,33.33333333333333,100.0,1.0,1.0,782.4941985,33.33333333333333,1.0,1.0,211.2362977499999,33.33333333333333,1.0,1.0,759.9190813752467,33.33333333333333,1.0,1.0,193.10839699999988,33.33333333333333,1.0,1.0,174.98049624999987,33.33333333333333,1.0,1.0,709.9825955,33.33333333333333
Gasorwe — Mutaho,6,100.0,6.0,1.0,2643.7507241476414,440.6251206912736,33.33333333333333,33.33333333333333,100.0,1.0,1.0,469.348737,33.33333333333333,1.0,1.0,454.0231055,33.33333333333333,1.0,1.0,450.2633541476414,33.33333333333333,1.0,1.0,438.697474,33.33333333333333,1.0,1.0,423.3718425,33.33333333333333,1.0,1.0,408.046211,33.33333333333333
Buhiga — Muyinga,6,100.0,6.0,1.0,2599.693238105239,433.28220635087314,33.33333333333333,33.33333333333333,100.0,1.0,1.0,448.3843495,33.33333333333333,1.0,1.0,440.32652425,33.33333333333333,1.0,1.0,438.3497431052389,33.33333333333333,1.0,1.0,432.268699,33.33333333333333,1.0,1.0,424.21087375,33.33333333333333,1.0,1.0,416.1530485,33.33333333333333
Busoni — Marangara,6,100.0,6.0,1.0,2545.6821797659263,424.28036329432103,33.33333333333333,33.33333333333333,100.0,1.0,1.0,445.1353894999999,33.33333333333333,1.0,1.0,434.0080842499999,33.33333333333333,1.0,1.0,431.2782847659268,33.33333333333333,1.0,1.0,422.8807789999999,33.33333333333333,1.0,1.0,411.7534737499999,33.33333333333333,1.0,1.0,400.6261684999999,33.33333333333333
Rubaho — Rutana,6,100.0,7.0,1.1666666666666667,2032.1921893090944,338.6986982181824,66.66666666666666,38.888888888888886,100.0,2.0,2.0,675.7871220000002,66.66666666666666,1.0,1.0,283.3978415,33.33333333333333,1.0,1.0,281.0180183090942,33.33333333333333,1.0,1.0,273.697122,33.33333333333333,1.0,1.0,263.9964025,33.33333333333333,1.0,1.0,254.295683,33.33333333333333
Buhiga — Masanganzira,6,100.0,6.0,1.0,1961.2902540026967,326.88170900044946,33.33333333333333,33.33333333333333,100.0,1.0,1.0,341.568053,33.33333333333333,1.0,1.0,333.7320795,33.33333333333333,1.0,1.0,331.8097240026966,33.33333333333333,1.0,1.0,325.89610600000003,33.33333333333333,1.0,1.0,318.0601325,33.33333333333333,1.0,1.0,310.224159,33.33333333333333
Gatabo — Muramvya,6,100.0,12.0,2.0,1891.8687643152798,315.3114607192133,66.66666666666666,66.66666666666666,100.0,2.0,2.0,327.1823999999999,66.66666666666666,2.0,2.0,320.8485999999999,66.66666666666666,2.0,2.0,319.29476431528,66.66666666666666,2.0,2.0,314.5147999999999,66.66666666666666,2.0,2.0,308.1809999999999,66.66666666666666,2.0,2.0,301.8472,66.66666666666666
Nyabihanga — Wimpfizi,6,100.0,6.0,1.0,1375.0082344718364,229.1680390786394,33.33333333333333,33.33333333333333,100.0,1.0,1.0,239.2458575,33.33333333333333,1.0,1.0,233.86878625,33.33333333333333,1.0,1.0,232.5496594718365,33.33333333333333,1.0,1.0,228.491715,33.33333333333333,1.0,1.0,223.11464375,33.33333333333333,1.0,1.0,217.7375725,33.33333333333333
Gitega Centre — Nyabihanga,6,100.0,6.0,1.0,1173.9545220973034,195.65908701621723,33.33333333333333,33.33333333333333,100.0,1.0,1.0,203.931947,33.33333333333333,1.0,1.0,199.5179205,33.33333333333333,1.0,1.0,198.43505209730336,33.33333333333333,1.0,1.0,195.103894,33.33333333333333,1.0,1.0,190.6898675,33.33333333333333,1.0,1.0,186.275841,33.33333333333333
Gihamagara — Gitega,6,100.0,6.0,1.0,1070.652704999342,178.44211749989032,33.33333333333333,33.33333333333333,100.0,1.0,1.0,180.8067145,33.33333333333333,1.0,1.0,179.54507175,33.33333333333333,1.0,1.0,179.23555999934192,33.33333333333333,1.0,1.0,178.283429,33.33333333333333,1.0,1.0,177.02178625000002,33.33333333333333,1.0,1.0,175.76014350000003,33.33333333333333
Cankuzo — Kigamba,6,100.0,6.0,1.0,937.4558499894681,156.24264166491136,33.33333333333333,33.33333333333333,100.0,1.0,1.0,165.3168355,33.33333333333333,1.0,1.0,160.47525325,33.33333333333333,1.0,1.0,159.2874949894681,33.33333333333333,1.0,1.0,155.633671,33.33333333333333,1.0,1.0,150.79208875,33.33333333333333,1.0,1.0,145.9505065,33.33333333333333
Busoni — Mukenke,6,100.0,6.0,1.0,923.8805456718815,153.98009094531358,33.33333333333333,33.33333333333333,100.0,1.0,1.0,164.1488325,33.33333333333333,1.0,1.0,158.72324875,33.33333333333333,1.0,1.0,157.3922206718815,33.33333333333333,1.0,1.0,153.297665,33.33333333333333,1.0,1.0,147.87208125,33.33333333333333,1.0,1.0,142.4464975,33.33333333333333
Bururi — Rugombo,5,83.33333333333333,5.0,0.8333333333333334,31487.27768500001,5247.879614166668,33.33333333333333,27.77777777777777,83.33333333333333,1.0,1.0,6387.177768500002,33.33333333333333,1.0,1.0,6342.316652750002,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,6297.455537000002,33.33333333333333,1.0,1.0,6252.594421250002,33.33333333333333,1.0,1.0,6207.733305500002,33.33333333333333
Bukirasazi — Mwaro,5,83.33333333333333,5.0,0.8333333333333334,29618.454842145522,4936.409140357587,33.33333333333333,27.77777777777777,83.33333333333333,1.0,1.0,5948.249511500001,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,5933.323994395517,33.33333333333333,1.0,1.0,5924.279023000001,33.33333333333333,1.0,1.0,5912.293778750001,33.33333333333333,1.0,1.0,5900.308534500001,33.33333333333333
Kinama — Musenyi,5,83.33333333333333,5.0,0.8333333333333334,19686.466660377024,3281.077776729504,33.33333333333333,27.77777777777777,83.33333333333333,1.0,1.0,3950.564551500004,33.33333333333333,1.0,1.0,3942.516827250004,33.33333333333333,1.0,1.0,3940.5425241270073,33.33333333333333,1.0,1.0,3934.469103000004,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,3918.373654500004,33.33333333333333
Nyabihanga — Ruyigi,5,83.33333333333333,5.0,0.8333333333333334,10276.477555042999,1712.746259173833,33.33333333333333,27.77777777777777,83.33333333333333,1.0,1.0,2080.518881,33.33333333333333,1.0,1.0,2065.2233215,33.33333333333333,1.0,1.0,2061.470947542998,33.33333333333333,1.0,1.0,2049.9277620000003,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,2019.336643,33.33333333333333
Gitobe — Kivyuka,5,83.33333333333333,7.0,1.1666666666666667,8392.191058786173,1398.6985097976956,66.66666666666666,38.888888888888886,83.33333333333333,1.0,1.0,1242.270503,33.33333333333333,1.0,1.0,1210.2807545,33.33333333333333,2.0,2.0,2447.4857772861733,66.66666666666666,1.0,1.0,1220.9110059999998,33.33333333333333,0.0,0.0,0.0,0.0,2.0,2.0,2271.243018,66.66666666666666
Kirundo — Rugombo,5,83.33333333333333,7.0,1.1666666666666667,8027.265584457172,1337.8775974095286,66.66666666666666,38.888888888888886,83.33333333333333,1.0,1.0,897.205839,33.33333333333333,2.0,2.0,2430.747517,66.66666666666666,2.0,2.0,2407.950952957172,66.66666666666666,1.0,1.0,804.281678,33.33333333333333,1.0,1.0,1487.0795975000003,33.33333333333333,0.0,0.0,0.0,0.0
Matana — Nyagasasa,5,83.33333333333333,5.0,0.8333333333333334,7691.229460225053,1281.8715767041756,33.33333333333333,27.77777777777777,83.33333333333333,1.0,1.0,377.1509589999999,33.33333333333333,1.0,1.0,369.08143849999993,33.33333333333333,1.0,1.0,367.1017882250497,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,3292.9823975000018,33.33333333333333,1.0,1.0,3284.9128770000016,33.33333333333333
Muramvya — Muzinda,5,83.33333333333333,6.0,1.0,7513.905707538695,1252.317617923116,66.66666666666666,33.33333333333333,83.33333333333333,1.0,1.0,1159.3214895000006,33.33333333333333,1.0,1.0,1149.0072342500005,33.33333333333333,2.0,2.0,2626.0437915386947,66.66666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1128.3787237500003,33.33333333333333,1.0,1.0,1451.1544685,33.33333333333333
Cankuzo — Gisuru,5,83.33333333333333,5.0,0.8333333333333334,6613.173043900972,1102.1955073168285,33.33333333333333,27.77777777777777,83.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1332.82198725,33.33333333333333,1.0,1.0,1330.8211204009713,33.33333333333333,1.0,1.0,1324.665983,33.33333333333333,1.0,1.0,1316.5099787499998,33.33333333333333,1.0,1.0,1308.3539745,33.33333333333333
Gatabo — Muzinda,5,83.33333333333333,5.0,0.8333333333333334,5330.98865,888.4981083333333,33.33333333333333,27.77777777777777,83.33333333333333,1.0,1.0,1206.985865,33.33333333333333,1.0,1.0,1193.8137975,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1180.6417299999998,33.33333333333333,1.0,1.0,1167.4696625,33.33333333333333,1.0,1.0,582.0775950000001,33.33333333333333
Bujumbura (FAO location) — Chez Siyoni,5,83.33333333333333,6.0,1.0,4347.274909570042,724.5458182616736,66.66666666666666,33.33333333333333,83.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,779.7693137499998,33.33333333333333,1.0,1.0,779.5901708200433,33.33333333333333,1.0,1.0,779.0390849999998,33.33333333333333,2.0,2.0,1393.9577124999996,66.66666666666666,1.0,1.0,614.9186274999997,33.33333333333333
Gihogazi — Kayanza,5,83.33333333333333,5.0,0.8333333333333334,3672.692047091733,612.1153411819555,33.33333333333333,27.77777777777777,83.33333333333333,1.0,1.0,704.7663285,33.33333333333333,1.0,1.0,690.4794927500001,33.33333333333333,1.0,1.0,686.9745833417327,33.33333333333333,1.0,1.0,676.192657,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,914.2789855,33.33333333333333
Kayogoro — Muyange,5,83.33333333333333,6.0,1.0,3181.814761843477,530.3024603072462,66.66666666666666,33.33333333333333,83.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,672.5699512499993,33.33333333333333,1.0,1.0,414.6051193434786,33.33333333333333,2.0,2.0,1063.5698699999994,66.66666666666666,1.0,1.0,648.9699187499994,33.33333333333333,1.0,1.0,382.0999025000001,33.33333333333333
Gitega — Rutana,5,83.33333333333333,5.0,0.8333333333333334,2633.1027891592576,438.85046485987624,33.33333333333333,27.77777777777777,83.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,539.0050255,33.33333333333333,1.0,1.0,536.5726361592574,33.33333333333333,1.0,1.0,529.0900340000001,33.33333333333333,1.0,1.0,519.1750425,33.33333333333333,1.0,1.0,509.260051,33.33333333333333
Gihamagara — Rumonge,5,83.33333333333333,5.0,0.8333333333333334,2450.283488420514,408.380581403419,33.33333333333333,27.77777777777777,83.33333333333333,1.0,1.0,526.9121240000002,33.33333333333333,1.0,1.0,501.4781860000002,33.33333333333333,1.0,1.0,495.238620420513,33.33333333333333,1.0,1.0,476.0442480000002,33.33333333333333,1.0,1.0,450.6103100000002,33.33333333333333,0.0,0.0,0.0,0.0
Nyabikere — Nyagasasa,5,83.33333333333333,5.0,0.8333333333333334,1715.7507751348803,285.95846252248003,33.33333333333333,27.77777777777777,83.33333333333333,1.0,1.0,404.77040000000005,33.33333333333333,1.0,1.0,383.19560000000007,33.33333333333333,1.0,1.0,377.9027751348801,33.33333333333333,1.0,1.0,361.6208000000001,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,188.26120000000003,33.33333333333333
Bukirasazi — Rumonge,5,83.33333333333333,6.0,1.0,1277.7850632283526,212.96417720472542,66.66666666666666,33.33333333333333,83.33333333333333,2.0,2.0,365.5486479999999,66.66666666666666,1.0,1.0,173.62898599999988,33.33333333333333,1.0,1.0,168.15080922835267,33.33333333333333,1.0,1.0,151.2986479999999,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,419.1579720000003,33.33333333333333
Gitega — Makamba,5,83.33333333333333,5.0,0.8333333333333334,1111.0779709403957,185.1796618233993,33.33333333333333,27.77777777777777,83.33333333333333,1.0,1.0,251.832598,33.33333333333333,1.0,1.0,231.39389700000004,33.33333333333333,1.0,1.0,226.3797849403956,33.33333333333333,1.0,1.0,210.95519600000003,33.33333333333333,1.0,1.0,190.516495,33.33333333333333,0.0,0.0,0.0,0.0
Makamba — Nyagasasa,4,66.66666666666667,4.0,0.6666666666666666,32175.672006538356,5362.612001089726,33.33333333333333,22.222222222222218,66.66666666666667,1.0,1.0,8067.212756500001,33.33333333333333,1.0,1.0,8045.26413475,33.33333333333333,1.0,1.0,8039.879602288355,33.33333333333333,1.0,1.0,8023.315513,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kayanza — Kirehe,4,66.66666666666667,4.0,0.6666666666666666,8987.124704,1497.8541173333333,33.33333333333333,22.222222222222218,66.66666666666667,1.0,1.0,2298.390588,33.33333333333333,1.0,1.0,2272.585882,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2220.97647,33.33333333333333,1.0,1.0,2195.171764,33.33333333333333
Gasenyi — Rugombo,4,66.66666666666667,4.0,0.6666666666666666,6588.053281505623,1098.0088802509372,33.33333333333333,22.222222222222218,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1654.1848140056236,33.33333333333333,1.0,1.0,1650.072258,33.33333333333333,1.0,1.0,1644.6228225,33.33333333333333,1.0,1.0,1639.1733869999998,33.33333333333333
Mihigo — Rugombo,4,66.66666666666667,5.0,0.8333333333333334,5521.3370579742,920.2228429957,66.66666666666666,27.77777777777777,66.66666666666667,2.0,2.0,1655.6409549999998,66.66666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1381.9359767242004,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1330.49369375,33.33333333333333,1.0,1.0,1153.2664325,33.33333333333333
Bubanza — Cibitoke,4,66.66666666666667,4.0,0.6666666666666666,4006.6470505369007,667.7745084228168,33.33333333333333,22.222222222222218,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1017.5439355369004,33.33333333333333,1.0,1.0,1008.436164,33.33333333333333,1.0,1.0,996.367705,33.33333333333333,1.0,1.0,984.299246,33.33333333333333
Biyorwa — Giharo,4,66.66666666666667,4.0,0.6666666666666666,3637.5066453871736,606.251107564529,33.33333333333333,22.222222222222218,66.66666666666667,0.0,0.0,0.0,0.0,1.0,1.0,922.7992332500004,33.33333333333333,1.0,1.0,919.6966346371725,33.33333333333333,1.0,1.0,910.1523110000004,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,884.8584665000003,33.33333333333333
Bukirasazi — Burambi,4,66.66666666666667,4.0,0.6666666666666666,3077.207983326508,512.8679972210847,33.33333333333333,22.222222222222218,66.66666666666667,1.0,1.0,797.27914,33.33333333333333,1.0,1.0,770.91871,33.33333333333333,1.0,1.0,764.451853326508,33.33333333333333,1.0,1.0,744.55828,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biyorwa — Twinkwavu,4,66.66666666666667,4.0,0.6666666666666666,2329.5947162757625,388.2657860459604,33.33333333333333,22.222222222222218,66.66666666666667,0.0,0.0,0.0,0.0,1.0,1.0,604.8939597499996,33.33333333333333,1.0,1.0,599.6942240257639,33.33333333333333,1.0,1.0,583.6986129999996,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,541.3079194999996,33.33333333333333
Busoni — Kobero,4,66.66666666666667,4.0,0.6666666666666666,2161.1193685,360.1865614166666,33.33333333333333,22.222222222222218,66.66666666666667,0.0,0.0,0.0,0.0,1.0,1.0,554.62989475,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,545.063193,33.33333333333333,1.0,1.0,535.49649125,33.33333333333333,1.0,1.0,525.9297895,33.33333333333333
Gitega Centre — Kanyosha,4,66.66666666666667,4.0,0.6666666666666666,2058.7882517413827,343.13137529023044,33.33333333333333,22.222222222222218,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,543.9128117413825,33.33333333333333,1.0,1.0,527.1587840000001,33.33333333333333,1.0,1.0,504.95848000000007,33.33333333333333,1.0,1.0,482.7581760000001,33.33333333333333
Busoni — Kinama,4,66.66666666666667,4.0,0.6666666666666666,1966.0862837500003,327.68104729166674,33.33333333333333,22.222222222222218,66.66666666666667,1.0,1.0,555.7575045000001,33.33333333333333,1.0,1.0,519.0512567500001,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,482.34500900000006,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,408.9325135,33.33333333333333
Kayogoro — Rumonge,4,66.66666666666667,4.0,0.6666666666666666,1888.7597794999997,314.7932965833333,33.33333333333333,22.222222222222218,66.66666666666667,0.0,0.0,0.0,0.0,1.0,1.0,905.41996325,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,884.309951,33.33333333333333,1.0,1.0,60.06993874999989,33.33333333333333,1.0,1.0,38.959926499999895,33.33333333333333
Bandaga — Rugombo,4,66.66666666666667,5.0,0.8333333333333334,1642.9626714999993,273.8271119166665,66.66666666666666,27.77777777777777,66.66666666666667,1.0,1.0,291.22696349999984,33.33333333333333,2.0,2.0,921.6108904999996,66.66666666666666,0.0,0.0,0.0,0.0,1.0,1.0,233.5039269999998,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,196.62089050000003,33.33333333333333
Muyinga — Twinkwavu,4,66.66666666666667,4.0,0.6666666666666666,1516.6968360000003,252.78280600000005,33.33333333333333,22.222222222222218,66.66666666666667,1.0,1.0,416.6721045000001,33.33333333333333,1.0,1.0,397.9231567500001,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,360.42526125000006,33.33333333333333,1.0,1.0,341.6763135000001,33.33333333333333
Giharo — Matana,4,66.66666666666667,4.0,0.6666666666666666,1487.555105,247.92585083333333,33.33333333333333,22.222222222222218,66.66666666666667,1.0,1.0,407.622014,33.33333333333333,1.0,1.0,387.203021,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,366.784028,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,325.946042,33.33333333333333
Makamba — Rumonge,4,66.66666666666667,4.0,0.6666666666666666,1202.0983153279308,200.3497192213218,33.33333333333333,22.222222222222218,66.66666666666667,1.0,1.0,221.76941850000003,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,199.6520950779307,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,629.9485462499999,33.33333333333333,1.0,1.0,150.72825550000002,33.33333333333333
Gitega — Rumonge,4,66.66666666666667,4.0,0.6666666666666666,875.0802254999998,145.84670424999996,33.33333333333333,22.222222222222218,66.66666666666667,0.0,0.0,0.0,0.0,1.0,1.0,256.9567042499999,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,231.49893899999992,33.33333333333333,1.0,1.0,206.04117375,33.33333333333333,1.0,1.0,180.5834084999999,33.33333333333333
Gasorwe — Kirehe,4,66.66666666666667,4.0,0.6666666666666666,759.4221704013613,126.57036173356022,33.33333333333333,22.222222222222218,66.66666666666667,1.0,1.0,196.2604415,33.33333333333333,1.0,1.0,190.22566225000003,33.33333333333333,1.0,1.0,188.7451836513613,33.33333333333333,1.0,1.0,184.190883,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisuru — Twinkwavu,3,50.0,3.0,0.5,13075.37832614654,2179.2297210244233,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4365.189234646535,33.33333333333333,1.0,1.0,4359.117374000003,33.33333333333333,1.0,1.0,4351.071717500003,33.33333333333333,0.0,0.0,0.0,0.0
Kinyinya — Twinkwavu,3,50.0,3.0,0.5,10498.706675000003,1749.7844458333338,33.33333333333333,16.666666666666664,50.0,1.0,1.0,3526.1148500000013,33.33333333333333,1.0,1.0,3510.187275000001,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3462.404550000001,33.33333333333333
Jene — Masanganzira,3,50.0,3.0,0.5,4318.683309024076,719.7805515040127,33.33333333333333,16.666666666666664,50.0,1.0,1.0,1470.345953,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1448.4194970240765,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1399.917859,33.33333333333333
Gasenyi — Muzinda,3,50.0,3.0,0.5,4179.785600135974,696.6309333559957,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1406.825382,33.33333333333333,1.0,1.0,1403.7494541359736,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1369.2107640000002,33.33333333333333
Kivyuka — Muyinga,3,50.0,3.0,0.5,3940.137284,656.6895473333333,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1370.729418,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1301.90903,33.33333333333333,1.0,1.0,1267.498836,33.33333333333333
Muhanga — Rugombo,3,50.0,4.0,0.6666666666666666,3924.5355147232913,654.0892524538818,66.66666666666666,22.222222222222218,50.0,1.0,1.0,1297.878139,33.33333333333333,0.0,0.0,0.0,0.0,2.0,2.0,1393.4010977232915,66.66666666666666,1.0,1.0,1233.256278,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cibitoke — Muzinda,3,50.0,3.0,0.5,3291.2502392500005,548.5417065416667,33.33333333333333,16.666666666666664,50.0,1.0,1.0,1122.4000435000005,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1092.020087,33.33333333333333,1.0,1.0,1076.83010875,33.33333333333333,0.0,0.0,0.0,0.0
Jene — Marangara,3,50.0,3.0,0.5,2818.079064,469.679844,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,1.0,1.0,955.909766,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,939.359688,33.33333333333333,1.0,1.0,922.80961,33.33333333333333,0.0,0.0,0.0,0.0
Gihamagara — Matana,3,50.0,4.0,0.6666666666666666,2022.9888342500003,337.1648057083334,66.66666666666666,22.222222222222218,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,506.0673970000001,33.33333333333333,1.0,1.0,492.4792462500001,33.33333333333333,2.0,2.0,1024.442191,66.66666666666666
Bukirasazi — Buyengero,3,50.0,3.0,0.5,2005.1143762500003,334.18572937500005,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,688.0311670000001,33.33333333333333,1.0,1.0,668.3714587500001,33.33333333333333,1.0,1.0,648.7117505000001,33.33333333333333
Gihogazi — Kamenge,3,50.0,3.0,0.5,1435.2091790000002,239.20152983333335,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,1.0,1.0,502.52134900000016,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,477.66513200000014,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,455.0226979999999,33.33333333333333
Gihogazi — Muzinda,3,50.0,3.0,0.5,1401.84409525,233.64068254166668,33.33333333333333,16.666666666666664,50.0,1.0,1.0,523.7921685,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,451.13542125,33.33333333333333,1.0,1.0,426.9165055,33.33333333333333
Mishiha — Mukenke,3,50.0,3.0,0.5,987.2529876023119,164.54216460038532,33.33333333333333,16.666666666666664,50.0,1.0,1.0,349.53127350000005,33.33333333333333,1.0,1.0,322.2119102500001,33.33333333333333,1.0,1.0,315.5098038523118,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mwaro — Rwibaga,3,50.0,4.0,0.6666666666666666,920.7751874533403,153.46253124222338,66.66666666666666,22.222222222222218,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,621.2135872033402,66.66666666666666,0.0,0.0,0.0,0.0,1.0,1.0,152.98436375,33.33333333333333,1.0,1.0,146.57723650000003,33.33333333333333
Mwaro — Nyagasasa,3,50.0,3.0,0.5,831.0024825,138.50041375,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,282.342662,33.33333333333333,1.0,1.0,277.0008275,33.33333333333333,1.0,1.0,271.658993,33.33333333333333
Buhiga — Mwaro,3,50.0,3.0,0.5,638.7586095000003,106.45976825000004,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,1.0,1.0,250.05898775000009,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,205.4916462500001,33.33333333333333,1.0,1.0,183.2079755000001,33.33333333333333
Biyorwa — Matana,3,50.0,3.0,0.5,612.0736729144156,102.01227881906927,33.33333333333333,16.666666666666664,50.0,1.0,1.0,217.67990700000007,33.33333333333333,1.0,1.0,199.43486050000007,33.33333333333333,1.0,1.0,194.95890541441548,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gasorwe — Gitobe,3,50.0,3.0,0.5,422.8446673336112,70.47411122226853,33.33333333333333,16.666666666666664,50.0,1.0,1.0,147.1956095000001,33.33333333333333,1.0,1.0,138.8484142500001,33.33333333333333,1.0,1.0,136.800643583611,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Busoni — Gasorwe,3,50.0,3.0,0.5,380.96334000000155,63.493890000000256,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,139.51222400000051,33.33333333333333,1.0,1.0,126.98778000000053,33.33333333333333,1.0,1.0,114.46333600000052,33.33333333333333
